,coef_,complexity_,l1_norm_,model,model_structure_,mse_,ridge_alpha,str_
712,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  9.16732641e-04 -7.00272479e-03 -4.05422693e-02  2.19491820e-02
  0.00000000e+00  2.30720224e-01  5.18178739e-03  4.31902573e-05
 -2.84625405e-11  0.00000000e+00  0.00000000e+00 -4.17086140e-07
  8.35999647e-04 -2.44318215e-11 -2.21154204e-08  6.49217681e-13
 -1.08633715e-09  1.68827949e+00 -3.17193683e-09 -1.22445608e-13
  0.00000000e+00 -2.02759371e-10  4.30619599e-03 -2.60013161e-03
 -2.41006329e-08 -8.14946285e-07  2.53714638e-03  1.33212221e-15
 -1.35455092e-05  1.97019711e-11  0.00000000e+00  8.30722900e-06
  9.39117564e-02  2.00371729e-03 -5.47572261e-07  1.01965759e-02
  0.00000000e+00 -8.69114360e-05  7.73184153e-05  5.59690005e-06
  7.71788523e-08 -2.41120786e-16 -1.78442941e-08  1.78509603e-03
  4.36512373e-01  0.00000000e+00 -4.87551872e-21]",40.0,2.5495181954711597,"Ridge(alpha=1, fit_intercept=False)","[False False False False  True  True  True  True False  True  True  True
  True False False  True  True  True  True  True  True  True  True  True
 False  True  True  True  True  True  True  True  True  True False  True
  True  True  True  True False  True  True  True  True  True  True  True
  True False  True]",0.0002492320000011546,1.0, + 0.00092*i10**1.5*vb2 + -0.007*i12**2*vb4/i4 + -0.04054*i11*vb2/i2 + 0.02195*vb1 + 0.23072*vb4 + 0.00518*i12**2*i8**0.5*vb4 + 4e-05*vb4/i4 + 0.00084*i11**2*vb1/i4 + 1.68828*i12**(-0.5)*vb4 + 0.00431*i15**0.5*vb2 + -0.0026*i15*vb1 + 0.00254*i10**2*i8*vb2 + -1e-05*i11**2*i12**2*vb1 + 1e-05*i10**2*i15**0.5*vb4 + 0.09391*i10**2*i8**2*vb4 + 0.002*i10**2*i2**0.5*vb1 + 0.0102*i15*i2**(-0.5)*vb2 + -9e-05*i15**(-0.5)*vb1 + 8e-05*i15**2*i8**0.5*vb1 + 1e-05*i15*i8**(-0.5)*vb2 + 0.00179*i15**2*i8*vb1 + 0.43651*i15**2*i2**(-0.5)*vb1
713,"[ 0.00000000e+00  0.00000000e+00 -1.26257046e-16  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -8.15112782e-02  0.00000000e+00  0.00000000e+00  4.73529568e-05
 -3.52274798e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00
  9.39558482e-04  0.00000000e+00  3.38126968e-08 -1.63173385e-11
  0.00000000e+00  1.79630559e+00 -4.52892388e-08  0.00000000e+00
  0.00000000e+00 -1.32861078e-09  1.53704145e-02  0.00000000e+00
 -4.46276229e-09  0.00000000e+00 -1.17874114e-01  1.28876215e-15
  0.00000000e+00  3.46036106e-10  0.00000000e+00  0.00000000e+00
 -2.66817999e-01 -3.46525815e-03 -7.58376464e-06  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.93666382e-03  9.92726170e-06
 -1.32414334e-07 -4.40567295e-16  0.00000000e+00  4.11718707e-02
 -4.47873775e-01  0.00000000e+00 -1.14899815e-20]",25.0,2.7733316074965217,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False False False False  True False False  True
  True False False False  True False  True  True False  True  True False
 False  True  True False  True False  True  True False  True False False
  True  True  True False False False  True  True  True  True False  True
  True False  True]",0.0015287314267400584,1.0, + -0.08151*i10**2*vb1/i11 + 5e-05*vb4/i4 + 0.00094*i11**2*vb1/i4 + 1.79631*i12**(-0.5)*vb4 + 0.01537*i15**0.5*vb2 + -0.11787*i10**2*i8*vb2 + -0.26682*i10**2*i8**2*vb4 + -0.00347*i10**2*i2**0.5*vb1 + -1e-05*i15**2.5*vb1 + 0.00194*i15**2*i8**0.5*vb1 + 1e-05*i15*i8**(-0.5)*vb2 + 0.04117*i15**2*i8*vb1 + -0.44787*i15**2*i2**(-0.5)*vb1
714,"[ 0.00000000e+00  0.00000000e+00 -6.71067684e-17  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.77774244e-02
  2.46473873e-01  2.72621679e-01  2.95669089e-02  4.40352953e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.22152769e-07
 -3.96039768e-05  0.00000000e+00  9.24946326e-10 -1.19789300e-11
 -4.29937277e-10  1.71263969e+00  1.28412169e-08  0.00000000e+00
  0.00000000e+00 -4.81255577e-10  1.74921347e-02  0.00000000e+00
 -2.23157696e-08 -8.30273515e-06  2.25052931e-01  1.42746012e-15
  0.00000000e+00  2.59449179e-11  0.00000000e+00  2.55615435e-05
  0.00000000e+00 -1.02359720e-03 -1.08886323e-06  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.12551010e-05  8.04772450e-06
 -8.04995664e-10 -2.52420776e-16  0.00000000e+00  1.59998724e-03
  7.88970504e-01  0.00000000e+00 -4.90589360e-21]",30.0,3.313386990124685,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False False False  True  True  True  True  True
 False False False  True  True False  True  True  True  True  True False
 False  True  True False  True  True  True  True False  True False  True
 False  True  True False False False  True  True  True  True False  True
  True False  True]",0.0003462927832578534,1.0, + 0.01778*vb1 + 0.24647*i10**2*vb1/i11 + 0.27262*vb4 + 0.02957*i12**2*i8**0.5*vb4 + 4e-05*vb4/i4 + -4e-05*i11**2*vb1/i4 + 1.71264*i12**(-0.5)*vb4 + 0.01749*i15**0.5*vb2 + -1e-05*i10**2*i12**2*vb2 + 0.22505*i10**2*i8*vb2 + 3e-05*i10**2*i15**0.5*vb4 + -0.00102*i10**2*i2**0.5*vb1 + 4e-05*i15**2*i8**0.5*vb1 + 1e-05*i15*i8**(-0.5)*vb2 + 0.0016*i15**2*i8*vb1 + 0.78897*i15**2*i2**(-0.5)*vb1
715,"[ 0.00000000e+00  0.00000000e+00 -6.71067684e-17  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.74974828e-02
  2.44541574e-01  2.72621679e-01  2.95669089e-02  4.40352953e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.22152769e-07
 -1.01459788e-04  0.00000000e+00  9.24946326e-10 -1.22345251e-11
 -4.29937277e-10  1.71263969e+00  1.43749041e-08  2.32152812e-14
  0.00000000e+00 -4.81255577e-10  1.74921347e-02  0.00000000e+00
 -2.21378417e-08 -8.30273515e-06  2.25052931e-01  1.42746012e-15
  0.00000000e+00  2.59449179e-11  0.00000000e+00  2.55615435e-05
  0.00000000e+00 -9.64187585e-04 -1.06811848e-06  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.24022464e-05  8.04772450e-06
 -8.04995664e-10 -2.52420776e-16  0.00000000e+00  1.47115989e-03
  7.82814129e-01  0.00000000e+00 -4.97088069e-21]",31.0,3.304893120580834,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False False False  True  True  True  True  True
 False False False  True  True False  True  True  True  True  True  True
 False  True  True False  True  True  True  True False  True False  True
 False  True  True False False False  True  True  True  True False  True
  True False  True]",0.0003470402639021976,1.0, + 0.0175*vb1 + 0.24454*i10**2*vb1/i11 + 0.27262*vb4 + 0.02957*i12**2*i8**0.5*vb4 + 4e-05*vb4/i4 + -0.0001*i11**2*vb1/i4 + 1.71264*i12**(-0.5)*vb4 + 0.01749*i15**0.5*vb2 + -1e-05*i10**2*i12**2*vb2 + 0.22505*i10**2*i8*vb2 + 3e-05*i10**2*i15**0.5*vb4 + -0.00096*i10**2*i2**0.5*vb1 + 4e-05*i15**2*i8**0.5*vb1 + 1e-05*i15*i8**(-0.5)*vb2 + 0.00147*i15**2*i8*vb1 + 0.78281*i15**2*i2**(-0.5)*vb1
716,"[ 0.00000000e+00  0.00000000e+00  1.13817678e-18  0.00000000e+00
  0.00000000e+00 -1.87277499e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82731014e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72574529e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.13984191e-08  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.46770768e-05  0.00000000e+00  0.00000000e+00
 -9.85230078e-05  2.56386685e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70129081e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.67905509e-05
  1.00577239e-08  0.00000000e+00  0.00000000e+00  1.70443182e-02
  0.00000000e+00  0.00000000e+00  5.94711734e-21]",13.0,1.93039240813683,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True False False False  True False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.0051658499399520824,1.0, + -0.18728*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72575*i12**(-0.5)*vb4 + 1e-05*i10**2*i12**2*vb2 + -0.0001*i11**2*i12**2*vb1 + -9e-05*i15**2.5*vb1 + 0.0001*i15*i8**(-0.5)*vb2 + 0.01704*i15**2*i8*vb1
717,"[ 0.00000000e+00  0.00000000e+00  1.13817678e-18  0.00000000e+00
  0.00000000e+00 -1.87277499e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82731014e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72574529e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.13984191e-08  0.00000000e+00  7.92412863e-03
 -4.80570777e-09  1.46770768e-05  0.00000000e+00  0.00000000e+00
  7.99412970e-05  2.56386685e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.91088409e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.67905509e-05
  1.00577239e-08  0.00000000e+00  0.00000000e+00  1.07048927e-01
  0.00000000e+00  0.00000000e+00  1.29622622e-21]",15.0,2.028264664970695,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True False  True  True  True False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.00480016308914928,1.0, + -0.18728*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72575*i12**(-0.5)*vb4 + 0.00792*i15*vb1 + 1e-05*i10**2*i12**2*vb2 + 8e-05*i11**2*i12**2*vb1 + -5e-05*i15**2.5*vb1 + 0.0001*i15*i8**(-0.5)*vb2 + 0.10705*i15**2*i8*vb1
718,"[ 0.00000000e+00  0.00000000e+00  1.15332087e-18  0.00000000e+00
  0.00000000e+00 -1.87065368e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82714771e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72570571e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.13958169e-08  8.54328111e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -9.85230078e-05  2.56388442e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70129081e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.67679229e-05
  1.00545327e-08  0.00000000e+00  0.00000000e+00  1.70443182e-02
  0.00000000e+00  0.00000000e+00  5.94711734e-21]",13.0,2.015558799802503,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True  True False False False False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.005164682846370862,1.0, + -0.18707*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72571*i12**(-0.5)*vb4 + 0.08543*i15**0.5*vb2 + -0.0001*i11**2*i12**2*vb1 + -9e-05*i15**2.5*vb1 + 0.0001*i15*i8**(-0.5)*vb2 + 0.01704*i15**2*i8*vb1
719,"[ 0.00000000e+00  0.00000000e+00 -3.06554209e-16  0.00000000e+00
  0.00000000e+00 -1.54797179e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.04447585e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.76075785e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -6.95680682e-09  5.59393740e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -9.85230078e-05  2.33752618e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70129081e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.87195235e-05
  8.15675753e-09 -6.45694958e-16  0.00000000e+00  1.70443182e-02
  0.00000000e+00  0.00000000e+00  5.94711734e-21]",14.0,1.988823440049661,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True  True False False False False False  True  True False False
 False False  True False False False False  True  True  True False  True
 False False  True]",0.0041238577599039365,1.0, + -0.1548*i12**2*vb4/i4 + 4e-05*vb4/i4 + 1.76076*i12**(-0.5)*vb4 + 0.05594*i15**0.5*vb2 + -0.0001*i11**2*i12**2*vb1 + -9e-05*i15**2.5*vb1 + 6e-05*i15*i8**(-0.5)*vb2 + 0.01704*i15**2*i8*vb1
720,"[ 0.00000000e+00  0.00000000e+00  1.23078338e-18  0.00000000e+00
  0.00000000e+00 -1.77248689e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82647075e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72555540e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.13825393e-08  8.52286848e-02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.71694306e-01  0.00000000e+00
 -9.85230078e-05  2.56855942e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70129081e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.66448509e-05
  1.01724240e-08  0.00000000e+00  0.00000000e+00  1.70443182e-02
  0.00000000e+00  0.00000000e+00  5.94711734e-21]",14.0,2.1770818624239943,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True  True False False False  True False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.0051607459514474855,1.0, + -0.17725*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72556*i12**(-0.5)*vb4 + 0.08523*i15**0.5*vb2 + 0.17169*i10**2*i8*vb2 + -0.0001*i11**2*i12**2*vb1 + -9e-05*i15**2.5*vb1 + 0.0001*i15*i8**(-0.5)*vb2 + 0.01704*i15**2*i8*vb1
721,"[ 0.00000000e+00  0.00000000e+00  1.23078338e-18  0.00000000e+00
  0.00000000e+00 -1.77248689e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82647075e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72555540e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.13825393e-08  8.52286848e-02  7.92412863e-03
 -4.80570777e-09  0.00000000e+00  1.71694306e-01  0.00000000e+00
  7.99412970e-05  2.56855942e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.91088409e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.66448509e-05
  1.01724240e-08  0.00000000e+00  0.00000000e+00  1.07048927e-01
  0.00000000e+00  0.00000000e+00  1.29622622e-21]",16.0,2.274954119257859,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True  True  True  True False  True False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.0047950591006446835,1.0, + -0.17725*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72556*i12**(-0.5)*vb4 + 0.08523*i15**0.5*vb2 + 0.00792*i15*vb1 + 0.17169*i10**2*i8*vb2 + 8e-05*i11**2*i12**2*vb1 + -5e-05*i15**2.5*vb1 + 0.0001*i15*i8**(-0.5)*vb2 + 0.10705*i15**2*i8*vb1
722,"[ 0.00000000e+00  0.00000000e+00 -1.02631987e-18  0.00000000e+00
  0.00000000e+00 -1.24504757e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.85101204e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.84419990e-09  0.00000000e+00
  0.00000000e+00  1.73155926e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.19740587e-08  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.38335169e-05  0.00000000e+00  0.00000000e+00
 -9.85230078e-05  2.60686705e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70129081e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.01143542e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.70443182e-02
  0.00000000e+00  0.00000000e+00  5.94711734e-21]",13.0,1.7613830863629292,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False False False  True False False  True  True False False
 False False  True False False False False  True False False False  True
 False False  True]",0.005305973500408162,1.0, + -0.01245*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.73156*i12**(-0.5)*vb4 + 1e-05*i10**2*i12**2*vb2 + -0.0001*i11**2*i12**2*vb1 + -9e-05*i15**2.5*vb1 + 0.0001*i15*i8**(-0.5)*vb2 + 0.01704*i15**2*i8*vb1
723,"[ 0.00000000e+00  0.00000000e+00  5.54886016e-18  0.00000000e+00
  0.00000000e+00 -6.13827504e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.79007202e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -3.80070282e-09  0.00000000e+00
  0.00000000e+00  1.71762778e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.06698257e-08  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.14076414e-05  0.00000000e+00  0.00000000e+00
 -9.85230078e-05  2.88672195e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70129081e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.97062092e-05
  2.64955809e-08  0.00000000e+00  0.00000000e+00  1.70443182e-02
  0.00000000e+00  0.00000000e+00  5.94711734e-21]",14.0,2.3488141900582398,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False False False  True False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.005052024063701528,1.0, + -0.61383*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.71763*i12**(-0.5)*vb4 + 1e-05*i10**2*i12**2*vb2 + -0.0001*i11**2*i12**2*vb1 + -9e-05*i15**2.5*vb1 + 9e-05*i15*i8**(-0.5)*vb2 + 0.01704*i15**2*i8*vb1
724,"[ 0.00000000e+00  0.00000000e+00 -1.02631987e-18  0.00000000e+00
  0.00000000e+00 -1.24504757e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.85101204e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.84419990e-09  0.00000000e+00
  0.00000000e+00  1.73155926e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.19740587e-08  0.00000000e+00  0.00000000e+00
 -4.80047007e-09  1.38335169e-05  0.00000000e+00  0.00000000e+00
  7.98141984e-05  2.60686705e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.91047537e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.01143542e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.07069628e-01
  0.00000000e+00  0.00000000e+00  1.29872612e-21]",14.0,1.851351784265373,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False False  True  True False False  True  True False False
 False False  True False False False False  True False False False  True
 False False  True]",0.004940311227071383,1.0, + -0.01245*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.73156*i12**(-0.5)*vb4 + 1e-05*i10**2*i12**2*vb2 + 8e-05*i11**2*i12**2*vb1 + -5e-05*i15**2.5*vb1 + 0.0001*i15*i8**(-0.5)*vb2 + 0.10707*i15**2*i8*vb1
725,"[ 0.00000000e+00  0.00000000e+00  5.54886016e-18  0.00000000e+00
  0.00000000e+00 -6.13827504e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.79007202e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -3.80070282e-09  0.00000000e+00
  0.00000000e+00  1.71762778e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.06698257e-08  0.00000000e+00  0.00000000e+00
 -4.80047007e-09  1.14076414e-05  0.00000000e+00  0.00000000e+00
  7.98141984e-05  2.88672195e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.91047537e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.97062092e-05
  2.64955809e-08  0.00000000e+00  0.00000000e+00  1.07069628e-01
  0.00000000e+00  0.00000000e+00  1.29872612e-21]",15.0,2.4387828879606728,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False False  True  True False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.00468636179036475,1.0, + -0.61383*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.71763*i12**(-0.5)*vb4 + 1e-05*i10**2*i12**2*vb2 + 8e-05*i11**2*i12**2*vb1 + -5e-05*i15**2.5*vb1 + 9e-05*i15*i8**(-0.5)*vb2 + 0.10707*i15**2*i8*vb1
726,"[ 0.00000000e+00  0.00000000e+00 -1.02631987e-18  0.00000000e+00
  0.00000000e+00 -1.24504757e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.85101204e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.84419990e-09  0.00000000e+00
  0.00000000e+00  1.73155926e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.19740587e-08  0.00000000e+00  7.92412863e-03
 -4.80570777e-09  1.38335169e-05  0.00000000e+00  0.00000000e+00
  7.99412970e-05  2.60686705e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.91088409e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.01143542e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.07048927e-01
  0.00000000e+00  0.00000000e+00  1.29622622e-21]",15.0,1.8592553431967938,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False  True  True  True False False  True  True False False
 False False  True False False False False  True False False False  True
 False False  True]",0.004940286649605359,1.0, + -0.01245*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.73156*i12**(-0.5)*vb4 + 0.00792*i15*vb1 + 1e-05*i10**2*i12**2*vb2 + 8e-05*i11**2*i12**2*vb1 + -5e-05*i15**2.5*vb1 + 0.0001*i15*i8**(-0.5)*vb2 + 0.10705*i15**2*i8*vb1
727,"[ 0.00000000e+00  0.00000000e+00  5.54886016e-18  0.00000000e+00
  0.00000000e+00 -6.13827504e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.79007202e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -3.80070282e-09  0.00000000e+00
  0.00000000e+00  1.71762778e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.06698257e-08  0.00000000e+00  7.92412863e-03
 -4.80570777e-09  1.14076414e-05  0.00000000e+00  0.00000000e+00
  7.99412970e-05  2.88672195e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.91088409e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.97062092e-05
  2.64955809e-08  0.00000000e+00  0.00000000e+00  1.07048927e-01
  0.00000000e+00  0.00000000e+00  1.29622622e-21]",16.0,2.446686446892113,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False  True  True  True False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.004686337212898724,1.0, + -0.61383*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.71763*i12**(-0.5)*vb4 + 0.00792*i15*vb1 + 1e-05*i10**2*i12**2*vb2 + 8e-05*i11**2*i12**2*vb1 + -5e-05*i15**2.5*vb1 + 9e-05*i15*i8**(-0.5)*vb2 + 0.10705*i15**2*i8*vb1
728,"[ 0.00000000e+00  0.00000000e+00  9.61351777e-17  0.00000000e+00
  0.00000000e+00 -1.89190130e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.25360831e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.30166159e-09  0.00000000e+00
  0.00000000e+00  1.80349300e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.18438790e-09  0.00000000e+00  7.92448243e-03
 -4.80571072e-09 -2.92155879e-05  0.00000000e+00  1.60816066e-15
  7.99381518e-05  3.98156172e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  8.55635441e-04 -4.91088200e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.39489621e-05
  1.60192010e-08  0.00000000e+00  0.00000000e+00  1.07048967e-01
  0.00000000e+00  0.00000000e+00  1.29622348e-21]",18.0,2.1087469867514197,"Ridge(alpha=1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False  True  True  True False  True  True  True False False
 False  True  True False False False False  True  True False False  True
 False False  True]",0.0032261601325796556,1.0, + -0.18919*i12**2*vb4/i4 + 4e-05*vb4/i4 + 1.80349*i12**(-0.5)*vb4 + 0.00792*i15*vb1 + -3e-05*i10**2*i12**2*vb2 + 8e-05*i11**2*i12**2*vb1 + 0.00086*i10**2*i2**0.5*vb1 + -5e-05*i15**2.5*vb1 + 3e-05*i15*i8**(-0.5)*vb2 + 0.10705*i15**2*i8*vb1
